vendor_brand,vendor_sku,vendor_cost,vendor_core_cost,Stock,description,map_price
Fram,FV395,2.39,0.00,16,PCV,
Fram,FV397,2.36,0.00,10,PCV,
Fram,FV398,1.88,0.00,17,PCV,
Fram,FV400,2.16,0.00,8,PCV,
Fram,FV401,4.98,0.00,8,PCV VALVE,
Fram,FV405,4.52,0.00,5,PCV VALVE,
Fram,FV406,5.49,0.00,7,PCV VALVE,
Fram,FV407,5.25,0.00,11,PCV VALVE,
Fram,FV408,3.99,0.00,20,PCV VALVE,
Fram,FV409,7.22,0.00,18,PCV VALVE,
Fram,FV410,2.12,0.00,48,PCV VALVE,
Fram,FV415,7.13,0.00,3,PCV VALVE,
Fram,G1,2.95,0.00,16,HDFL IN-LINE,
Fram,G1000,2.16,0.00,30,FUEL UNIVERSAL IN-LINE,
Fram,G10166,11.41,0.00,18,FUEL FILTER IN-LINE GAS,
Fram,G10243,34.60,0.00,7,Inline Fuel Filter,
Fram,G10698,16.18,0.00,9,IN-LINE FUEL FILTER,
Fram,G10902,19.87,0.00,9,IN-LINE FUEL FILTER,
Fram,G12,3.04,0.00,46,FUEL IN-LINE,
Fram,G15,3.49,0.00,26,FUEL IN-LINE,
Fram,G2,3.01,0.00,77,FUEL IN-LINE,
Fram,G22A,4.18,0.00,21,fUEL IN-LINE,
Fram,G3,3.40,0.00,14,HDFL IN-LINE,
Fram,G3583,4.71,0.00,7,FUEL IN-LINE,
Fram,G3596,4.71,0.00,6,FUEL IN-LINE,
Fram,G3606,3.23,0.00,3,FUEL IN-LINE,
Fram,G3641,10.62,0.00,11,FUEL IN-LINE,
Fram,G3692,10.83,0.00,6,FUEL IN-LINE,
Fram,G3703,3.14,0.00,1,HDFL IN-LINE,
Fram,G3704,3.10,0.00,5,FUEL IN-LINE,
Fram,G3713,11.93,0.00,6,FUEL IN-LINE,
Fram,G3727,11.15,0.00,51,FUEL IN-LINE,
Fram,G3728,9.92,0.00,3,FUEL IN-LINE,
Fram,G3737,17.85,0.00,10,FUEL IN-LINE,
Fram,G3742,11.83,0.00,1,USE G7404,
Fram,G3744,17.14,0.00,2,FUEL IN-LINE,
Fram,G3746,22.16,0.00,1,FUEL IN-LINE,
Fram,G3747,14.75,0.00,5,FUEL IN-LINE,
Fram,G3769,7.28,0.00,1,FUEL IN-LINE,
Fram,G3775,6.99,0.00,1,FUEL IN-LINE,
Fram,G3802A,8.77,0.00,34,FUEL IN-LINE,
Fram,G3829,21.99,0.00,2,FUEL IN-LINE,
Fram,G3840,5.60,0.00,3,FUEL IN-LINE,
Fram,G3842,5.60,0.00,5,FUEL IN-LINE,
Fram,G3843,5.60,0.00,10,FUEL IN-LINE,
Fram,G3850,8.24,0.00,44,HDFL IN-LINE,
Fram,G3870,7.42,0.00,72,FUEL IN-LINE,
Fram,G3875,3.30,0.00,4,FUEL IN-LINE,
Fram,G3893,10.79,0.00,7,FUEL IN-LINE,
Fram,G3895,13.64,0.00,10,FUEL IN-LINE,
Fram,G3941,9.74,0.00,3,FUEL IN-LINE,
Fram,G3969,17.59,0.00,5,FUEL IN-LINE,
Fram,G4164,2.60,0.00,69,FUEL IN-LINE,
Fram,G4194,8.73,0.00,3,USE G7404,
Fram,G4714,4.71,0.00,1,FUEL IN-LINE,
Fram,G4763,2.84,0.00,1,USE G4143,
Fram,G4773,3.48,0.00,1,HDFL IN-LINE,
Fram,G4775,3.66,0.00,4,FUEL IN-LINE,
Fram,G4777,13.18,0.00,17,FUEL IN-LINE,
Fram,G4894,13.26,0.00,2,Obsolete,
Fram,G4927,16.43,0.00,3,FUEL IN-LINE,
Fram,G5237,12.34,0.00,16,FUEL IN-LINE.,
Fram,G5603,12.43,0.00,4,FUEL IN-LINE,
Fram,G5870,12.74,0.00,10,FUEL IN-LINE,
Fram,G5982,14.32,0.00,5,FUEL IN-LINE,
Fram,G6343,14.67,0.00,6,FUEL IN-LINE,
Fram,G6344,7.10,0.00,2,FUEL IN-LINE,
Fram,G6345,12.03,0.00,1,FUEL IN-LINE,
Fram,G6348,18.38,0.00,3,6FUEL IN-LINE,
Fram,G6397,16.36,0.00,3,FUEL IN-LINE,
Fram,G6398,15.29,0.00,1,FUEL IN-LINE,
Fram,G6412,13.97,0.00,1,FUEL IN-LINE,
Fram,G6426,3.16,0.00,4,FUEL IN-LINE,
Fram,G6429,3.75,0.00,3,EFEL IN-LINE,
Fram,G6431,6.66,0.00,2,FUEL IN-LINE,
Fram,G6435,13.71,0.00,2,FUEL IN-LINE,
Fram,G6436,3.84,0.00,8,FUEL IN-LINE,
Fram,G6437,16.18,0.00,2,FUEL IN-LINE,
Fram,G6440,18.73,0.00,7,FUEL IN-LINE,
Fram,G6453,17.78,0.00,1,FUEL IN-LINE,
Fram,G6457,13.53,0.00,3,FUEL IN-LINE,
Fram,G6458,3.48,0.00,6,FUEL IN-LINE,
Fram,G6462,17.41,0.00,7,FUEL IN-LINE,
Fram,G6465,22.41,0.00,1,FUEL IN-LINE,
Fram,G6470,18.75,0.00,2,FUEL IN-LINE,
Fram,G6474,14.94,0.00,2,FUEL IN-LINE,
Fram,G6476,16.08,0.00,1,FUEL IN-LINE,
Fram,G6495,17.59,0.00,2,FUEL IN-LINE,
Fram,G6534,14.75,0.00,7,FUEL IN-LINE,
Fram,G6535,14.50,0.00,1,FUEL IN-LINE,
Fram,G6536,19.26,0.00,6,FUEL IN-LINE,
Fram,G6553,15.47,0.00,2,FUEL IN-LINE,
Fram,G6563,14.94,0.00,1,FUEL IN-LINE,
Fram,G6566,14.32,0.00,3,FUEL IN-LINE,
Fram,G6567,14.32,0.00,11,HDFL IN-LINE,
Fram,G6570,3.78,0.00,2,FUEL IN-LINE,
Fram,G6572,19.35,0.00,1,FUEL IN-LINE,
Fram,G6574,19.79,0.00,4,FUEL IN-LINE,
Fram,G6612,17.42,0.00,8,FUEL IN-LINE,
Fram,G6613,11.12,0.00,3,FUEL IN-LINE,
Fram,G6674,19.35,0.00,6,FUEL IN-LINE,
Fram,G6679,20.49,0.00,4,FUEL IN-LINE,
Fram,G6680,19.61,0.00,9,FUEL IN-LINE,
Fram,G6691,16.95,0.00,5,FUEL IN-LINE,
Fram,G6692,19.00,0.00,1,FUEL IN-LINE,
Fram,G6825,9.44,0.00,2,USE G6680,
Fram,G6826,16.95,0.00,5,FUEL IN-LINE,
Fram,G6827,19.44,0.00,5,FUEL IN-LINE,
Fram,G6859,15.20,0.00,4,FUEL IN-LINE,
Fram,G6895,17.59,0.00,13,FUEL IN-LINE,
Fram,G6896,15.22,0.00,2,FUEL IN-LINE,
Fram,G6897,18.73,0.00,1,FUEL IN-LINE,
Fram,G7018,19.53,0.00,1,FUEL IN-LINE SS TO FG9279,
Fram,G7072,17.59,0.00,1,FUEL IN-LINE,
Fram,G7092,10.18,0.00,6,FUEL IN-LINE,
Fram,G7143,9.83,0.00,4,FUEL IN-LINE,
Fram,G7144,3.30,0.00,1,FUEL IN-LINE,
Fram,G7148,17.76,0.00,1,FUEL IN-LINE,
Fram,G7150,10.26,0.00,7,FUEL IN-LINE,
Fram,G7194,17.67,0.00,6,FUEL IN-LINE,
Fram,G7196,20.85,0.00,7,FUEL IN-LINE,
Fram,G7248,12.82,0.00,6,FUEL IN-LINE,
Fram,G7295,13.97,0.00,2,FUEL IN-LINE,
Fram,G7296,17.14,0.00,4,FUEL IN-LINE,
Fram,G7315,11.15,0.00,17,FUEL IN-LINE,
Fram,G7333,10.79,0.00,25,FUEL IN-LINE,
Fram,G7355,18.29,0.00,5,FUEL IN-LINE,
Fram,G7356,18.29,0.00,1,FUEL IN-LINE,
Fram,G7367,20.41,0.00,10,FUEL IN-LINE,
Fram,G7393,8.68,0.00,8,FUEL IN-LINE,
Fram,G7396,17.67,0.00,3,FUEL IN-LINE,
Fram,G7398,18.55,0.00,1,FUEL IN-LINE,
Fram,G7399,11.68,0.00,44,FUEL IN-LINE,
Fram,G7404,13.09,0.00,8,FUEL IN-LINE,
Fram,G7416,14.41,0.00,1,FUEL IN-LINE,
Fram,G7418,18.46,0.00,3,FUEL IN-LINE,
Fram,G7428,13.53,0.00,6,FUEL IN-LINE,
Fram,G7429,17.67,0.00,1,FUEL IN-LINE SS TO FG9279,
Fram,G7596,10.44,0.00,7,FUEL IN-LINE,
Fram,G7599,24.81,0.00,8,FUEL IN-LINE,
Fram,G7609,39.30,0.00,4,FUEL IN-LINE,
Fram,G7610,40.12,0.00,3,FUEL IN-LINE,
Fram,G7612,19.70,0.00,7,FUEL IN-LINE,
Fram,G7616,17.59,0.00,5,FUEL IN-LINE,
Fram,G7629,17.59,0.00,6,FUEL IN-LINE,
Fram,G7647,22.34,0.00,7,FUEL IN-LINE,
Fram,G7735,23.13,0.00,3,FUEL IN-LINE,
Fram,G7736,15.20,0.00,5,FUEL IN-LINE,
Fram,G7739,12.47,0.00,1,PASS CAR FUEL,
Fram,G7740,17.64,0.00,5,FUEL IN-LINE,
Fram,G7744,43.82,0.00,1,FUEL IN-LINE,
Fram,G7745,37.69,0.00,9,FUEL IN-LINE,
Fram,G7759,15.38,0.00,3,FUEL IN-LINE,
Fram,G7760,19.32,0.00,4,FUEL IN-LINE,
Fram,G7765,18.03,0.00,1,FUEL IN-LINE,
Fram,G7766,18.03,0.00,3,FUEL IN-LINE,
Fram,G7767,18.03,0.00,8,FUEL IN-LINE,
Fram,G7768,18.03,0.00,4,FUEL IN-LINE,
Fram,G7770,15.20,0.00,4,FUEL IN-LINE,
Fram,G7771,14.15,0.00,4,FUEL IN-LINE,
Fram,G8008,20.23,0.00,6,FUEL IN-LINE,
Fram,G8016,18.64,0.00,5,FUEL IN-LINE,
Fram,G8018,9.56,0.00,42,FUEL IN-LINE,
Fram,G8075,21.02,0.00,9,FUEL IN-LINE,
Fram,G8078,23.69,0.00,10,FUEL IN-LINE,
Fram,G8122,13.26,0.00,1,FUEL IN-LINE,
Fram,G8123,21.99,0.00,4,FUEL IN-LINE,
Fram,G8160,13.93,0.00,6,FUEL IN-LINE,
Fram,G8164,18.73,0.00,6,FUEL IN-LINE,
Fram,G8207,18.73,0.00,6,FUEL FILTER,
Fram,G8211,16.53,0.00,2,FUEL IN-LINE,
Fram,G8219,10.97,0.00,15,FUEL FILTER,
Fram,G8228,13.71,0.00,4,FUEL IN-LINE,
Fram,G8279,16.88,0.00,6,FUEL IN-LINE,
Fram,G8414,33.68,0.00,1,IN-LINE FUEL FILTER - GAS,
Fram,G8415,34.92,0.00,17,IN-LINE FUEL FILTER - GAS,
Fram,G8532,13.53,0.00,5,FUEL IN-LINE,
Fram,G8534,12.65,0.00,6,FUEL FILTER,
Fram,G8711,14.44,0.00,8,FUEL IN-LINE,
Fram,G8757,19.31,0.00,4,Fuel Filter,
Fram,G8758,12.87,0.00,1,FUEL FILTER,
Fram,G8861A,15.16,0.00,1,Fuel Filter - In-Line,
Fram,G8967,13.72,0.00,20,FUEL IN-LINE,
Fram,G9041,19.79,0.00,4,FUEL IN-LINE,
Fram,G9272,42.39,0.00,6,FUEL IN-LINE,
Fram,G9279,18.08,0.00,7,Fuel Filter,
Fram,G9343,14.15,0.00,10,Fuel Filter-In Line,
Fram,G9344,11.85,0.00,17,FUEL FILTER PASSCAR,
Fram,G9795,11.85,0.00,1,fuel,
Fram,G9796,9.21,0.00,9,FUEL FILTER,
Fram,HP1,12.91,0.00,14,HIGH PERFORMANCE FILTER,
Fram,HP3,10.24,0.00,11,HIGH PERFORMANCE FILTER,
Fram,HP4,10.97,0.00,10,HIGH PERFORMANCE FILTER,
Fram,HPGC1,7.96,0.00,6,HIGH PERFORMANCE FILTER,
Fram,HPH3690FP,19.39,0.00,5,WEARGUARD HD SPIN-ON OIL,
Fram,HPH3976A,18.94,0.00,6,Oil Filter-Spin-on Heavy,
Fram,HPH49A,23.22,0.00,5,HIGH PERFORMANCE FILTER,
Fram,HPH6349A,33.42,0.00,6,WearGuard HD Oil Filter,
Fram,HPK1,48.20,0.00,7,OIL FILTER ADAPTOR KIT,
Fram,HPK4,40.27,0.00,1,OIL FILTER ADAPTOR KIT,
Fram,HPK5,30.28,0.00,2,OIL FILTER ADAPTOR KIT,
Fram,K85,84.21,0.00,2,OIL FILTER CONVERSION KIT,
Fram,K98ADP,36.15,0.00,3,OIL FILTER CONVERSION KIT,
Fram,P10796,13.54,0.00,5,HD SPIN-ON FUEL FILTER,
Fram,P1101A,6.24,0.00,1,FUEL FILTER,
Fram,P1103A,9.72,0.00,8,FUEL FILTER,
Fram,P1104,7.53,0.00,4,FUEL FILTER,
Fram,P1105,10.85,0.00,2,FUEL FILTER,
Fram,P1109,9.73,0.00,2,FUEL FILTER,
Fram,P1117,9.04,0.00,1,FUEL FILTER,
Fram,P1131,7.39,0.00,1,FUEL FILTER,
Fram,P1145A,13.80,0.00,3,Fuel Filter,
Fram,P1146,6.11,0.00,1,USE P1146G,
Fram,P1146G,9.13,0.00,1,FUEL FILTER,
Fram,P1147G,8.66,0.00,4,FUEL FILTER,
Fram,P1653A,6.86,0.00,3,HYDRAULIC FILTER,
Fram,P1654A,7.15,0.00,6,HYDRAULIC FILTER,
Fram,P1656,9.82,0.00,4,HYDRAULIC FILTER,
Fram,P3317,8.91,0.00,4,OIL FILTER,
Fram,P3376,14.43,0.00,2,FUEL FILTER,
Fram,P3401,10.52,0.00,5,FUEL FILTER,
Fram,P3415,41.25,0.00,2,HD SPIN-ON HYDR OIL FILTR,
Fram,P3431,13.35,0.00,3,FUEL FILTER,
Fram,P3522,6.73,0.00,1,USE P8043,
Fram,P3528A,6.82,0.00,7,FUEL FILTER,
Fram,P3595,8.49,0.00,2,FUEL FILTER,
Fram,P3627,10.53,0.00,15,FUEL FILTER,
Fram,P3710,14.53,0.00,10,FUEL FILTER,
Fram,P3726,12.84,0.00,54,FUEL FILTER,
Fram,P3759,17.71,0.00,2,HYDRAULIC FILTER,
Fram,P3828,12.15,0.00,2,HEAVY DUTY LUBE FILTER,
Fram,P3940A,24.33,0.00,8,Fuel Filter - Box Type,
Fram,P3959,18.79,0.00,6,SPIN ON HYDRAULIC FILTER,
Fram,P3961,28.68,0.00,1,SPIN ON HYDRAULIC FILTER,
Fram,P4102A,10.90,0.00,15,SPIN-ON FUEL FILTER,
Fram,P4173,3.23,0.00,7,FUEL IN-LINE DIESEL,
Fram,P6321,16.47,0.00,2,HYDRAULIC FILTER,
Fram,P6444,8.51,0.00,3,FUEL FILTER,
Fram,P6445,11.74,0.00,5,FUEL FILTER,
Fram,P6446,3.22,0.00,2,FUEL IN-LINE DIESEL,
Fram,P6503,8.86,0.00,6,FUEL FILTER,
Fram,P6646,10.04,0.00,1,TRANSMISSION REG.,
Fram,P6697,18.36,0.00,3,OIL FILTER,
Fram,P6904,13.01,0.00,6,FUEL FILTER,
Fram,P7046,15.80,0.00,2,HYDRAULIC FILTER,
Fram,P7061,25.61,0.00,14,HYDRAULIC FILTER,
Fram,P7363,16.30,0.00,7,SPIN ON FUEL,
Fram,P7514,7.69,0.00,7,FUEL FILTER,
Fram,P7534,81.27,0.00,1,HYDRAULIC FILTER,
Fram,P8043,13.51,0.00,5,SPIN-ON FUEL FILTER,
Fram,P8044,17.73,0.00,4,SPIN-ON POWER STEERING FI,
Fram,P8191,11.05,0.00,7,FUEL FILTER,
Fram,P8263,13.01,0.00,12,FUEL FILTER,
Fram,P8264,12.93,0.00,1,SPIN-ON FUEL,
Fram,P8265,12.50,0.00,4,FUEL FILTER,
Fram,P8334,11.51,0.00,3,SPIN-ON FUEL,
Fram,P8335,14.81,0.00,5,SPIN-ON FUEL,
Fram,P8552,42.15,0.00,2,TRANSMISSION FILTER,
Fram,P9264,17.40,0.00,11,SPIN-ON TRANSMISSION FILT,
Fram,P9458,10.81,0.00,4,Spin-on Fuel Filter,
Fram,P9865,8.46,0.00,16,Bulk Fuel Tank Filter - D,
Fram,PA10336,19.18,0.00,3,HD CABIN AIR FILTER,
Fram,PA10436,30.99,0.00,4,HD CABIN AIR FILTER,
Fram,PB50,7.08,0.00,11,OIL FILTER,
Fram,PH10060,4.68,0.00,154,Oil Filter,
Fram,PH10575,5.16,0.00,120,Oil Filter,
Fram,PH10600,17.78,0.00,7,Oil Filter,
Fram,PH10890,19.39,0.00,13,Oil Filter,
Fram,PH11,5.35,0.00,8,Oil Filter,
Fram,PH16,5.10,0.00,81,Oil Filter,
Fram,PH16FP,4.87,0.00,4,Oil Filter,
Fram,PH2,5.10,0.00,123,Oil Filter,
Fram,PH20A,6.10,0.00,1,OIL SPIN-ON,
Fram,PH25,5.19,0.00,33,Oil Filter,
Fram,PH28041,11.82,0.00,26,Oil Filter,
Fram,PH2821A,11.27,0.00,8,OIL SPIN-ON,
Fram,PH2825,5.10,0.00,8,Oil Filter,
Fram,PH2842,9.80,0.00,13,Oil Filter,
Fram,PH2844,6.26,0.00,8,Oil Filter,
Fram,PH2865A,15.88,0.00,2,Oil Filter,
Fram,PH2870A,5.10,0.00,3,Oil Filter,
Fram,PH2895,12.13,0.00,2,OIL SPIN-ON,
Fram,PH2931,9.39,0.00,2,Oil Filter,
Fram,PH2951,4.68,0.00,18,Oil Filter,
Fram,PH2995,10.03,0.00,6,Oil Filter,
Fram,PH30,4.68,0.00,100,Oil Filter,
Fram,PH3306A,14.67,0.00,8,OIL SPIN-ON,
Fram,PH3387A,4.68,0.00,55,Oil Filter,
Fram,PH3403,13.85,0.00,3,OIL SPIN-ON,
Fram,PH3506,5.29,0.00,60,Oil Filter,
Fram,PH3512,15.07,0.00,2,Oil Filter,
Fram,PH3519A,5.75,0.00,2,OIL SPIN-ON,
Fram,PH3531,5.80,0.00,6,Oil Filter,
Fram,PH3534,14.79,0.00,2,OIL SPIN-ON,
Fram,PH3535,3.23,0.00,1,USE PH3980,
Fram,PH3545,23.07,0.00,18,OIL SPIN-ON,
Fram,PH3569,10.38,0.00,7,SPIN-ON OIL FILTER,
Fram,PH3593A,4.68,0.00,85,OIL SPIN-ON,
Fram,PH3593AFP,4.47,0.00,6,OIL SPIN-ON,
Fram,PH3600,4.68,0.00,46,OIL SPIN-ON,
Fram,PH3612,19.07,0.00,8,OIL SPIN-ON,
Fram,PH3614,4.68,0.00,294,OIL SPIN-ON,
Fram,PH3616,10.77,0.00,3,OIL SPIN-ON,
Fram,PH3639,7.92,0.00,3,SPIN-ON OIL FILTER,
Fram,PH3675,4.68,0.00,42,OIL SPIN-ON,
Fram,PH3682,5.10,0.00,16,OIL SPIN-ON,
Fram,PH3689,11.33,0.00,2,OIL SPIN-ON,
Fram,PH3690,23.76,0.00,13,OIL SPIN-ON,
Fram,PH36A,9.00,0.00,9,OIL SPIN-ON,
Fram,PH373,11.10,0.00,3,OIL SPIN-ON,
Fram,PH3766,11.76,0.00,6,OIL SPIN-ON,
Fram,PH3776,10.70,0.00,10,OIL SPIN-ON,
Fram,PH3786,15.87,0.00,5,OIL SPIN-ON,
Fram,PH3816,12.14,0.00,8,OIL SPIN-ON,
Fram,PH39,9.49,0.00,3,PCO SPIN-ON,
Fram,PH3900,7.71,0.00,10,OIL SPIN-ON,
Fram,PH3950,5.69,0.00,4,OIL SPIN-ON,
Fram,PH3976A,10.81,0.00,22,SPIN-ON OIL FILTER,
Fram,PH3980,4.68,0.00,49,OIL SPIN-ON,
Fram,PH3985,5.73,0.00,10,OIL SPIN-ON,
Fram,PH4,29.90,0.00,11,OIL SPIN-ON,
Fram,PH43,4.68,0.00,31,OIL SPIN-ON,
Fram,PH4386,5.10,0.00,41,OIL SPIN-ON,
Fram,PH46,5.10,0.00,12,OIL SPIN-ON,
Fram,PH4681,7.06,0.00,9,OIL SPIN-ON,
Fram,PH47,14.25,0.00,4,HYDRAULIC FILTER,
Fram,PH4731,14.27,0.00,3,OIL SPIN-ON,
Fram,PH4804,19.32,0.00,5,OIL SPIN-ON,
Fram,PH4967,5.10,0.00,72,OIL SPIN-ON,
Fram,PH49A,10.36,0.00,7,OIL SPIN-ON FILTER,
Fram,PH5,5.80,0.00,54,OIL SPIN-ONS,
Fram,PH5046,9.92,0.00,1,OIL SPIN-ON,
Fram,PH52,11.33,0.00,3,OIL SPIN-ON,
Fram,PH5343,6.22,0.00,12,OIL SPIN-ON,
Fram,PH5618,9.18,0.00,13,OIL SPIN-ON,
Fram,PH6016,5.82,0.00,4,OIL SPIN-ON MOTORCYCLE,
Fram,PH6017A,6.98,0.00,16,OIL FILTER SPIN-ON MOTORC,
Fram,PH6018,7.51,0.00,13,OIL SPIN-ON MOTORCYCLE,
Fram,PH6022,5.82,0.00,5,OIL SPIN-ON MOTORCYCLE,
Fram,PH6065B,10.90,0.00,9,OIL SPIN-ON MOTORCYCLE CH,
Fram,PH6100,5.82,0.00,1,OIL SPIN-ON MOTORCYCLE,
Fram,PH6349A,39.27,0.00,2,COMBINATION FULL FLOW/BY-,
Fram,PH6354,22.34,0.00,1,OIL SPIN-ON,
Fram,PH6355,23.79,0.00,6,OIL SPIN-ON,
Fram,PH6607,4.68,0.00,132,OIL SPIN-ON,
Fram,PH6657,17.54,0.00,5,SPIN-ON BYPASS OIL FILTER,
Fram,PH6941,15.53,0.00,6,OIL SPIN-ON,
Fram,PH7,19.28,0.00,7,MED IMP OIL SPIN-ONS,
Fram,PH7138,26.69,0.00,4,OIL SPIN-ON,
Fram,PH7317,4.68,0.00,253,OIL SPIN-ON,
Fram,PH7325,11.43,0.00,7,OIL SPIN-ON,
Fram,PH7328,5.73,0.00,5,OIL SPIN-ON,
Fram,PH7650,12.41,0.00,4,OIL SPIN-ON,
Fram,PH8170,8.32,0.00,25,OIL SPIN-ON,
Fram,PH8172,10.33,0.00,7,SPIN-ON LUBE,
Fram,PH8212,9.48,0.00,2,OIL SPIN-ON,
Fram,PH8316,5.95,0.00,7,OIL SPIN-ON,
Fram,PH8476,14.10,0.00,48,SPIN-ON LUBE,
Fram,PH8691A,45.51,0.00,6,HD SPIN-ON OIL FILTER,
Fram,PH8842,10.45,0.00,1,SPIN-ON LUBE,
Fram,PH8873,8.28,0.00,5,OIL SPIN-ON,
Fram,PH8942,11.90,0.00,7,OIL SPIN-ON,
Fram,PH8994,7.04,0.00,4,OIL FILTER - SPIN-ON,
Fram,PH8A,4.68,0.00,88,OIL SPIN-ON,
Fram,PH9010,9.18,0.00,21,SPIN-ON OIL FILTER MOTORC,
Fram,PH9100,5.09,0.00,7,SPIN-ON OIL FILTER,
Fram,PH9116,25.44,0.00,11,COMB. FULL FLOW\ BYPASS S,
Fram,PH966B,5.62,0.00,15,SPIN-ON OIL FILTER,
Fram,PH9688,5.92,0.00,119,SPIN-ON LUBE FILTER,
Fram,PH9715,5.44,0.00,13,SPIN-ON OIL FILTER,
Fram,PH977A,9.30,0.00,12,SPIN-ON OIL FILTER,
Fram,PH9837,4.01,0.00,44,SPIN ON OIL,
Fram,PH9897,3.76,0.00,8,Spin-on Lube Filter,
Fram,PR3304,21.89,0.00,8,COOLANT FILTER,
Fram,PR3383,10.25,0.00,12,COOLANT FILTER,
Fram,PR3908,12.52,0.00,5,COOLANT FILTER,
Fram,PS3712,14.38,0.00,6,FUEL/WATER SEPARATOR,
Fram,PS3808,10.22,0.00,1,FUEL/WATER SEPARATOR,
Fram,PS4886,32.45,0.00,5,FUEL/WATER SEPARATOR,
Fram,PS5896,27.36,0.00,6,INLINE FUEL/WATER SEPARAT,
Fram,PS6554A,32.35,0.00,2,FUEL/WATER SEPARATOR,
Fram,PS6643,39.23,0.00,1,FUEL/WATER SEPARATOR,
Fram,PS6830,17.65,0.00,13,FUEL/WATER SEPARATOR,
Fram,PS7170,29.21,0.00,5,FUEL/WATER SEPARATOR,
Fram,PS7171,30.86,0.00,1,FUEL/WATER SEPARATOR,
Fram,PS7407A,21.86,0.00,20,FUEL/WATER SEPARATOR,
Fram,PS7408A,19.49,0.00,32,FUEL/WATER SEPARATOR,
Fram,PS7713,32.98,0.00,1,FUEL/WATER SEPARATOR,
Fram,PS7749,23.29,0.00,6,FUEL/WATER SEPARATOR,
Fram,PS8048,16.82,0.00,8,FUEL/WATER SEPARATOR,
Fram,PS8132,27.61,0.00,6,FUEL/WATER SEPARATOR,
Fram,PS8187,36.40,0.00,4,FUEL/WATER SEPARATOR,
Fram,PS8533,23.71,0.00,4,SNAP-LOCK F/W SEPARATOR,
Fram,PS8689,23.96,0.00,4,FUEL WATER SEPARATOR,
Fram,PS9059B,44.10,0.00,13,SPIN-ON FUEL/WATER SEPARA,
Fram,PS9111,38.92,0.00,7,F/W SEPERATOR,
Fram,PS9127,19.04,0.00,3,FUEL/WATER SEPARATOR,
Fram,TG10060,7.14,0.00,45,SPIN-ON OIL TOUGH GUARD S,
Fram,TG10246,10.99,0.00,2,Oil Filter,
Fram,TG10358,8.08,0.00,30,TOUGH GUARD OIL CARTRIDGE,
Fram,TG10575,7.14,0.00,44,SPIN-ON OIL TOUGH GUARD S,
Fram,TG11665,6.97,0.00,6,Oil Filter,
Fram,TG16,7.14,0.00,43,HDFN-ON OIL TOUGH GUARD,
Fram,TG2,7.14,0.00,23,SPIN-ON OIL TOUGH GUARD,
Fram,TG2870A,7.14,0.00,11,SPIN-ON OIL TOUGH GUARD,
Fram,TG2951,6.96,0.00,2,SPIN-ON OIL TOUGH GUARD,
Fram,TG30,7.14,0.00,20,SPIN-ON OIL TOUGH GUARD,
Fram,TG3387A,7.14,0.00,17,SPIN-ON OIL TOUGH GUARD,
Fram,TG3506,7.14,0.00,18,TOUGH GUARD OIL FILTER,
Fram,TG3593A,7.14,0.00,21,SPIN-ON OIL TOUGH GUARD,
Fram,TG3600,7.14,0.00,16,SPIN-ON OIL TOUGH GUARD,
Fram,TG3614,7.14,0.00,58,SPIN-ON OIL TOUGH GUARD,
Fram,TG3675,6.96,0.00,32,FTG6607uard,
Fram,TG3682,7.14,0.00,5,HDFN-ON OIL TOUGH GUARD,
Fram,TG3786,16.39,0.00,15,TOUGH GUARD OIL FILTER NO,
Fram,TG3950,6.96,0.00,7,HDFN-ON OIL TOUGH GUARD,
Fram,TG3980,7.14,0.00,21,SPIN-ON OIL TOUGH GUARD,
Fram,TG3985,6.96,0.00,21,SPIN-ON OIL TOUGH GUARD,
Fram,TG43,6.96,0.00,17,SPIN-ON OIL TOUGH GUARD,
Fram,TG4386,7.14,0.00,6,SPIN-ON OIL TOUGH GUARD S,
Fram,TG4967,7.14,0.00,12,SPIN-ON OIL TOUGH GUARD,
Fram,TG5,7.14,0.00,19,HDFN-ON OIL TOUGH GUARD,
Fram,TG6607,7.14,0.00,29,Tough Guard,
Fram,TG7317,7.14,0.00,49,SPIN-ON OIL TOUGH GUARD,
Fram,TG8316,7.14,0.00,4,TOUGH GUARD,
Fram,TG8A,7.14,0.00,26,SPIN-ON OIL TOUGH GUARD,
Fram,TG9018,8.39,0.00,56,TOUGH GUARD OIL CARTRIDGE,
Fram,TG9100,7.14,0.00,23,TOUGH GUARD OIL FILTER,
Fram,TG9641,10.44,0.00,21,TOUGH GUARD OIL CARTRIDGE,
Fram,TG9837,7.14,0.00,6,SPIN-ON OIL TOUGH GUARD S,
Fram,TG9972,7.52,0.00,67,TOUGH GUARD OIL CARTRIDGE,
Fram,TGA160,11.77,0.00,8,Tough Guard Air,
Fram,TGA326,11.39,0.00,12,tough guard air,
Fram,TGA3660,9.26,0.00,4,tough guard air,
Fram,TGA3901,9.98,0.00,13,tough guard air,
Fram,TGA5058,9.26,0.00,6,tough guard air,
Fram,TGA6479,10.23,0.00,6,tough guard air,
Fram,TGA7351,11.90,0.00,19,Air Filter - Tough Guard,
Fram,TGA7421,12.60,0.00,3,tough guard air,
Fram,TGA7440S,16.82,0.00,3,Tough Guard Panel Air,
Fram,TGA7626,15.81,0.00,6,AIR FILTER,
Fram,TGA8039,16.90,0.00,11,Tough-Guard Panel Air,
